stat.t	pvalue
Synthesis of UDP-N-acetyl-glucosamine	3.56080842542802	0.000946876001185053
Synthesis of active ubiquitin: roles of E1 and E2 enzymes	17.1820966440744	1.31141879910358e-56
Synthesis of bile acids and bile salts	0.155762542944163	0.876248754796289
Synthesis of bile acids and bile salts via 24-hydroxycholesterol	1.21642160308543	0.225522511631691
Synthesis of bile acids and bile salts via 27-hydroxycholesterol	4.30790272266328	2.55080163220757e-05
Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol	-1.37977043065741	0.168243294332242
Synthesis of diphthamide-EEF2	5.5789419233729	8.84710501107776e-07
Synthesis of epoxy (EET) and dihydroxyeicosatrienoic acids (DHET)	-2.09330645721825	0.0412250797982391
Synthesis of glycosylphosphatidylinositol (GPI)	11.3078149506452	1.32719297039446e-24
Synthesis of pyrophosphates in the cytosol	-1.86595709963219	0.0654322356057351
Synthesis of substrates in N-glycan biosythesis	13.0613963783752	4.1312596914347e-38
Synthesis of very long-chain fatty acyl-CoAs	-0.0332670960973778	0.973474344182029
Synthesis of wybutosine at G37 of tRNA(Phe)	8.84279601990374	1.20996892699361e-07
Synthesis, secretion, and deacylation of Ghrelin	-1.71927915620901	0.0865319128411619
Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)	2.55553539524085	0.0110493552826296
Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)	0.120880925826998	0.904019188089512
T41 mutants of beta-catenin aren't phosphorylated	9.16175659115171	5.29526139057139e-17
TAK1 activates NFkB by phosphorylation and activation of IKKs complex	4.91807243366099	1.07407240349333e-06
TBC/RABGAPs	12.5478357685033	1.00529258257654e-34
TCF dependent signaling in response to WNT	38.4128349765129	2.24012543630918e-315
TCR signaling	28.420179842741	1.88713872509504e-172
TFAP2 (AP-2) family regulates transcription of cell cycle factors	4.13412591164765	0.000804116608294745
TFAP2 (AP-2) family regulates transcription of growth factors and their receptors	-0.265082183107907	0.791442741843331
TFAP2A acts as a transcriptional repressor during retinoic acid induced cell differentiation	1.59661157819789	0.128175705150657
TGF-beta receptor signaling activates SMADs	5.54314578047905	3.80974243133994e-08
TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)	0.696492985250519	0.486879085942948
TGFBR1 KD Mutants in Cancer	2.99160226548896	0.00668535811469917
TICAM1, RIP1-mediated IKK complex recruitment	8.26612035004658	3.43086043941744e-15
TICAM1,TRAF6-dependent induction of TAK1 complex	4.86086050612731	4.15360030864271e-06
TICAM1-dependent activation of IRF3/IRF7	4.05247005788838	8.88669878282772e-05
TLR3-mediated TICAM1-dependent programmed cell death	4.41937436581649	0.000203750228545925
TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway	3.2998178883581	0.00110209655101352
TNF signaling	13.5459204252858	4.97594880730974e-40
TNFR1-induced NFkappaB signaling pathway	10.0020876700363	5.5533703013737e-22
TNFR1-induced proapoptotic signaling	2.36068710715673	0.0196472569913211
TNFR1-mediated ceramide production	1.25438641268473	0.220440984457212
TNFR2 non-canonical NF-kB pathway	18.7224386022077	8.56475631838949e-77
TNFs bind their physiological receptors	4.38930451116141	1.29568301975473e-05
TP53 Regulates Metabolic Genes	21.9820844168303	7.23965165635381e-104
TP53 Regulates Transcription of Caspase Activators and Caspases	3.55372356439809	0.000540140306651298
TP53 Regulates Transcription of Cell Cycle Genes	15.6429649799198	1.76679555233943e-52
TP53 Regulates Transcription of Cell Death Genes	4.68594165588906	2.98657668159097e-06
TP53 Regulates Transcription of DNA Repair Genes	38.8811839163777	2.32472258308699e-280
TP53 Regulates Transcription of Death Receptors and Ligands	1.06291140372237	0.290075997418441
TP53 Regulates Transcription of Genes Involved in Cytochrome C Release	-1.35594896302858	0.175956342419495
TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest	3.22261917860074	0.00152428293771742
TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest	8.18600938678487	7.77005246116917e-15
TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain	9.81422623369948	1.69405140323576e-20
TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain	3.35993018381923	0.000956713826363165
TRAF3-dependent IRF activation pathway	8.04276204459928	9.76242198795586e-14
TRAF6 mediated IRF7 activation	13.1526999715142	4.11986380590376e-31
TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling	1.1994273339486	0.234412807721212
TRAF6 mediated NF-kB activation	10.2851035442551	6.83907770188588e-23
TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation	15.6711561680202	1.5954867085095e-54
TRAF6-mediated induction of TAK1 complex within TLR4 complex	3.1842137226718	0.00165358470661735
TRAIL  signaling	7.84497330346458	1.88852765982653e-10
TRIF(TICAM1)-mediated TLR4 signaling	20.8175348777066	4.12588145747892e-94
TRIF-mediated programmed cell death	8.41991994291562	6.28688627856324e-12
TRP channels	-1.55621636927112	0.120261442745232
TYSND1 cleaves peroxisomal proteins	3.30269626818533	0.00246952179362981
Tachykinin receptors bind tachykinins	1.14662962723139	0.27136086331936
Tandem pore domain potassium channels	-1.1563116075174	0.250657125685754
Tat-mediated HIV elongation arrest and recovery	18.4928686655875	2.61162441065156e-66
Tat-mediated elongation of the HIV-1 transcript	32.5933349240275	7.43079821162718e-187
Telomere C-strand (Lagging Strand) Synthesis	22.2225490033472	9.86446141038717e-90
Telomere C-strand synthesis initiation	10.9557532107725	5.42458547246527e-21
Telomere Extension By Telomerase	12.2405868570261	2.86084197226372e-30
Telomere Maintenance	47.5673447739244	0
Terminal pathway of complement	0.0758660360059902	0.939813469101828
Termination of O-glycan biosynthesis	-0.976378646993695	0.329256126799887
Termination of translesion DNA synthesis	11.966166070445	6.61897329756795e-31
Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation	-1.37888025907831	0.171483499482033
The NLRP3 inflammasome	3.42473939055125	0.000735109132139549
The activation of arylsulfatases	1.126736068081	0.262327679247788
The canonical retinoid cycle in rods (twilight vision)	4.51750780750843	7.96004087277326e-06
The citric acid (TCA) cycle and respiratory electron transport	96.256255781489	0
The phototransduction cascade	1.74069684659556	0.082072240350818
The retinoid cycle in cones (daylight vision)	-0.747887260193418	0.462494080823409
The role of GTSE1 in G2/M progression after G2 checkpoint	39.8528473149503	2.66968982775239e-286
The role of Nef in HIV-1 replication and disease pathogenesis	9.83680778798699	1.61653913391935e-21
Threonine catabolism	1.95973570988928	0.0674086764005024
Thrombin signalling through proteinase activated receptors (PARs)	1.00736960052201	0.314028967451638
Thromboxane signalling through TP receptor	1.08595766713148	0.278071267733294
Thyroxine biosynthesis	1.03032734174477	0.305684437977537
Tie2 Signaling	2.12319507809498	0.0345713594050954
Tight junction interactions	2.00667527107236	0.0451601897841163
Toll Like Receptor 10 (TLR10) Cascade	16.1185091730785	2.08318068157784e-57
Toll Like Receptor 2 (TLR2) Cascade	14.1752359038809	3.67234341941976e-45
Toll Like Receptor 3 (TLR3) Cascade	23.137165123602	6.28490883885268e-115
Toll Like Receptor 4 (TLR4) Cascade	11.8564429325816	2.69468940593588e-32
Toll Like Receptor 5 (TLR5) Cascade	13.4089502101959	1.68699500714104e-40
Toll Like Receptor 7/8 (TLR7/8) Cascade	20.0458261596451	2.6724135765909e-87
Toll Like Receptor 9 (TLR9) Cascade	17.9091714599406	1.80184610472614e-70
Toll Like Receptor TLR1:TLR2 Cascade	9.8854912003118	6.17931475538536e-23
Toll Like Receptor TLR6:TLR2 Cascade	10.1627855218121	3.80783555890406e-24
Toll-like Receptor Cascades	26.0127852091163	4.93749197672235e-147
Toxicity of botulinum toxin type D (botD)	4.03860462782352	0.000637212775890607
Toxicity of botulinum toxin type F (botF)	7.07148425686076	8.91529532709766e-07
Trafficking and processing of endosomal TLR	2.74786348063759	0.0067265665407437
Trafficking of AMPA receptors	13.2153008600265	1.17040487010749e-36
Trafficking of GluR2-containing AMPA receptors	6.50325590245262	3.80898975438407e-10
Trafficking of myristoylated proteins to the cilium	2.59174956288966	0.0184168141671254
Transcription of E2F targets under negative control by DREAM complex	11.256034387198	5.81604971110536e-25
Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1	7.44913863714251	2.34483298380107e-12
Transcription of the HIV genome	46.0296117038665	0
Transcription-Coupled Nucleotide Excision Repair (TC-NER)	57.3054222155487	0
Transcriptional Regulation by E2F6	18.6356745805763	1.79368331574027e-67
Transcriptional Regulation by MECP2	-2.95718549150108	0.00312554538578024
Transcriptional Regulation by TP53	104.135157639567	0
Transcriptional Regulation by VENTX	17.3045849781453	1.67377901153955e-61
Transcriptional activation of mitochondrial biogenesis	12.9540941592884	2.36387411428176e-37
Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer	21.8374167571957	2.75199561530603e-95
Transcriptional regulation by RUNX1	41.8352859027393	0
Transcriptional regulation by RUNX2	38.0618296883283	9.70333187817237e-302
Transcriptional regulation by RUNX3	43.5026860582761	0
Transcriptional regulation by small RNAs	39.764065308378	4.46777899762503e-256
Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors	7.08818768201525	2.35703799600232e-12
Transcriptional regulation of granulopoiesis	10.3813924788829	1.98901150235805e-23
Transcriptional regulation of pluripotent stem cells	-4.5366696497418	6.65148972311542e-06
Transcriptional regulation of testis differentiation	-1.48715580986347	0.139196046823976
Transcriptional regulation of white adipocyte differentiation	23.1361682162321	4.43137633909313e-114
Transferrin endocytosis and recycling	5.94068032260622	4.18995973714468e-09
Translation	190.337323998724	0
Translation initiation complex formation	68.1958669219739	0
Translation of Replicase and Assembly of the Replication Transcription Complex	10.0364072419962	2.20351753323361e-19
Translation of Structural Proteins	9.75622785572837	2.07507059783398e-21
Translesion Synthesis by POLH	12.7141976586864	3.32263346528822e-30
Translesion synthesis by POLI	8.71037831147968	3.15889057787662e-16
Translesion synthesis by POLK	13.676845105302	1.15924482680864e-32
Translesion synthesis by REV1	8.60638754307232	1.43380818463256e-15
Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template	17.592606209599	4.91181604144206e-63
Translocation of SLC2A4 (GLUT4) to the plasma membrane	14.9362540270487	2.02839867725067e-48
Translocation of ZAP-70 to Immunological synapse	33.0898179781775	4.60664627077062e-121
Transmission across Chemical Synapses	27.0640547478583	2.95761392979718e-160
Transport and synthesis of PAPS	6.43276994190219	6.0345673377499e-07
Transport of Mature Transcript to Cytoplasm	74.6177974293898	0
Transport of Mature mRNA Derived from an Intronless Transcript	44.584053976383	3.12996505077541e-283
Transport of Mature mRNA derived from an Intron-Containing Transcript	73.3026815473567	0
Transport of Mature mRNAs Derived from Intronless Transcripts	46.0044468679237	1.5351319512507e-301
Transport of Ribonucleoproteins into the Host Nucleus	39.7645398945642	1.05746528305366e-209
Transport of bile salts and organic acids, metal ions and amine compounds	-14.9639602167925	7.16896416482021e-50
Transport of fatty acids	1.26810301973005	0.211078265266548
Transport of gamma-carboxylated protein precursors from the endoplasmic reticulum to the Golgi apparatus	0.370505914489176	0.712327860568493
Transport of inorganic cations/anions and amino acids/oligopeptides	-9.68549282193445	4.27269554267356e-22
Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane	0.10780801584779	0.914315448739866
Transport of nucleotide sugars	8.16583314605802	2.01745709147501e-11
Transport of organic anions	-1.59063392038862	0.114650482936533
Transport of small molecules	-54.4613456953779	0
Transport of the SLBP Dependant Mature mRNA	37.2923284806666	3.94484722820777e-200
Transport of the SLBP independent Mature mRNA	34.7768424776015	3.75099624700328e-179
Transport of vitamins, nucleosides, and related molecules	0.936562951630177	0.34911376116473
Transport to the Golgi and subsequent modification	39.2620083247632	0
Triglyceride biosynthesis	-4.17175770325113	4.72077397178212e-05
Triglyceride catabolism	-4.94856025848194	1.03402959259829e-06
Triglyceride metabolism	-8.73156938279763	7.21875289486435e-18
Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA	9.43008921633975	2.0535840626728e-18
Truncations of AMER1 destabilize the destruction complex	10.5364018808608	1.72081740846708e-20
Tryptophan catabolism	-5.69235422530409	5.07324071997809e-08
Type I hemidesmosome assembly	4.30339120111258	5.50771936106718e-05
Tyrosine catabolism	-1.22776946274054	0.235912334462483
UCH proteinases	53.0927479876984	0
Ub-specific processing proteases	73.5141596070597	0
Ubiquinol biosynthesis	7.40767079628033	2.07281034693394e-09
Ubiquitin Mediated Degradation of Phosphorylated Cdc25A	39.3360073185427	7.22640062390292e-265
Ubiquitin-dependent degradation of Cyclin D	40.4143475048587	3.27737572664177e-277
Unblocking of NMDA receptors, glutamate binding and activation	13.7449353289586	9.86702209790059e-36
Unfolded Protein Response (UPR)	33.6102324400831	5.57298709913126e-233
Unwinding of DNA	13.9506817935657	1.76357135512233e-26
Uptake and actions of bacterial toxins	-0.422663803862581	0.67269251544437
Uptake and function of anthrax toxins	1.04414425655027	0.299010387750057
Uptake and function of diphtheria toxin	0.802510935411368	0.429093369976985
Urea cycle	2.28825948620888	0.024545126011266
VEGF binds to VEGFR leading to receptor dimerization	6.30740264190477	5.66793854563611e-08
VEGF ligand-receptor interactions	11.6196704373037	2.60382359523484e-16
VEGFA-VEGFR2 Pathway	6.10945359550502	1.04305305247801e-09
VEGFR2 mediated cell proliferation	2.90290005072128	0.00397064186572509
VEGFR2 mediated vascular permeability	0.974718893149655	0.330042529160642
VLDL assembly	-2.31584405059844	0.0349457715536422
VLDL clearance	-0.749688854677683	0.459696817216434
VLDLR internalisation and degradation	4.28476980494244	3.61664605326023e-05
Vasopressin regulates renal water homeostasis via Aquaporins	0.908452807531327	0.363766363119543
Vasopressin-like receptors	-0.630050475608309	0.535148119022617
Vesicle-mediated transport	43.7785717521738	0
Vif-mediated degradation of APOBEC3G	37.7045338597552	5.33052881978153e-252
Viral Messenger RNA Synthesis	38.4153239373423	7.16754957441699e-238
Viral mRNA Translation	115.022729300419	0
Visual phototransduction	-7.04555623445655	1.98304684293209e-12
Vitamin B1 (thiamin) metabolism	0.811075589973582	0.428288420749251
Vitamin B2 (riboflavin) metabolism	1.18753785648482	0.242047285204971
Vitamin B5 (pantothenate) metabolism	4.27397976872789	2.66707476007905e-05
Vitamin C (ascorbate) metabolism	0.165505706156273	0.869164035695511
Vitamin D (calciferol) metabolism	0.0825461960057121	0.934365799704776
Vitamins	2.17176103884334	0.0419655952775017
Voltage gated Potassium channels	7.10552015242653	1.80700280108802e-12
Vpr-mediated nuclear import of PICs	32.6087478408947	9.80575595940035e-167
Vpu mediated degradation of CD4	33.6032595919511	8.27129442529269e-206
VxPx cargo-targeting to cilium	9.8033032580081	2.69767647632213e-20
WNT ligand biogenesis and trafficking	-0.479319546129707	0.631890259893303
WNT mediated activation of DVL	4.10023985987055	0.000171272249961132
WNT5:FZD7-mediated leishmania damping	2.74941867827837	0.00691556779453549
WNT5A-dependent internalization of FZD2, FZD5 and ROR2	7.13866550810091	3.54751922757056e-11
WNT5A-dependent internalization of FZD4	4.28114631014558	2.85525806142265e-05
Wax and plasmalogen biosynthesis	-1.70171230092798	0.0993799115717601
XBP1(S) activates chaperone genes	12.7145383208291	7.37111693974019e-36
Xenobiotics	4.48989222059448	8.79511098783794e-06
YAP1- and WWTR1 (TAZ)-stimulated gene expression	1.82245828190363	0.0700281714283052
ZBP1(DAI) mediated induction of type I IFNs	7.00728125688738	1.11644816459324e-11
Zinc efflux and compartmentalization by the SLC30 family	0.834959158805086	0.408700698467133
Zinc influx into cells by the SLC39 gene family	0.1950909362338	0.845809737256274
Zinc transporters	6.7851428361655	7.33635168979188e-11
activated TAK1 mediates p38 MAPK activation	5.95729453538107	6.40519836611823e-09
alpha-linolenic (omega3) and linoleic (omega6) acid metabolism	0.356869318318822	0.721687086500369
alpha-linolenic acid (ALA) metabolism	0.3395212661078	0.734693901416563
cGMP effects	4.58353930135791	7.61313146021907e-06
eNOS activation	-0.782486636261521	0.435663484991588
mRNA 3'-end processing	57.4058182492309	0
mRNA Capping	24.5742402236371	2.56891633180903e-97
mRNA Editing	-1.7257492821174	0.0883957920589847
mRNA Editing: C to U Conversion	0.716336729422759	0.477766352652531
mRNA Splicing	160.126744126389	0
mRNA Splicing - Major Pathway	166.131955788841	0
mRNA Splicing - Minor Pathway	42.0715607565823	4.04717822530225e-300
mRNA decay by 3' to 5' exoribonuclease	12.75457445245	5.31551562768417e-28
mRNA decay by 5' to 3' exoribonuclease	13.9590362706267	8.26584046328793e-30
mTORC1-mediated signalling	14.5508543276661	1.36166282589103e-40
mitochondrial fatty acid beta-oxidation of saturated fatty acids	3.61309067215715	0.000470388057103139
mitochondrial fatty acid beta-oxidation of unsaturated fatty acids	2.61281553962141	0.0152258188131073
p130Cas linkage to MAPK signaling for integrins	3.01515120558202	0.00289368852522917
p38MAPK events	4.03529516872249	8.56648776587274e-05
p53-Dependent G1 DNA Damage Response	30.14631526663	1.25598200052064e-180
p53-Dependent G1/S DNA damage checkpoint	39.1939675382339	1.68997255656579e-283
p53-Independent DNA Damage Response	36.853954976568	2.34443826671807e-239
p53-Independent G1/S DNA damage checkpoint	34.4256609918813	2.63533820937654e-214
p75 NTR receptor-mediated signalling	8.66360537752153	5.33825632824106e-18
p75NTR negatively regulates cell cycle via SC1	2.73559673813628	0.0108586720251213
p75NTR recruits signalling complexes	3.89315719745124	0.000147028541132289
p75NTR regulates axonogenesis	0.200067541884864	0.842069745201822
p75NTR signals via NF-kB	5.4660379856217	1.1601603552056e-07
rRNA modification in the mitochondrion	3.17830604054451	0.00292788929732407
rRNA modification in the nucleus and cytosol	57.4073525854683	0
rRNA processing	107.122795235191	0
rRNA processing in the mitochondrion	14.0179339669904	1.41836508166239e-39
rRNA processing in the nucleus and cytosol	174.666320874698	0
snRNP Assembly	55.4647722058762	0
tRNA Aminoacylation	31.2873982102531	5.32289982408192e-148
tRNA modification in the mitochondrion	7.03487300145613	4.63247193469144e-09
tRNA modification in the nucleus and cytosol	42.6798471131937	6.55566122368474e-256
tRNA processing	38.3846212967643	1.95603692930126e-307
tRNA processing in the mitochondrion	25.192752369105	1.89017167739507e-106
tRNA processing in the nucleus	53.9786033452195	0
trans-Golgi Network Vesicle Budding	18.3480057253692	7.225545312007e-73
